velocity,geo_altitude,vertical_rate,speed_change,altitude_change,true_track,anomaly,anomaly_score,risk_score,risk_level,latitude,longitude,time_position,next_latitude,next_longitude,pred_latitude,pred_longitude
73.27,91.44,-3.58,-162.56,-11254.74,221.3,Normal,0.061504248666652106,2,LOW,55.629,12.6732,2025-08-19 10:43:08,24.2041,-77.3433,29.914388999999968,-44.335061000000024
224.93,11681.46,-0.33,99.9,6469.379999999999,307.47,Normal,0.13838021066115508,2,LOW,24.2041,-77.3433,2025-08-19 10:43:08,47.4687,11.0719,43.22349799999997,15.77517400000001
43.3,1775.46,0.33,-204.52,-7338.06,256.95,Normal,0.0578209817401234,2,LOW,47.4687,11.0719,2025-08-19 10:43:08,59.2471,14.4869,53.43438099999994,13.313074000000015
66.88,952.5,0.0,-176.73000000000002,-10759.44,284.25,Normal,0.05119274903361526,2,LOW,59.2471,14.4869,2025-08-19 10:43:08,43.7776,21.8737,37.38869999999996,10.198409999999994
231.46,11971.02,0.0,142.62,11170.92,332.75,Normal,0.09610508122698813,2,LOW,43.7776,21.8737,2025-08-19 10:43:08,42.9522,19.9128,41.87266900000003,19.273079000000017
230.14,11986.26,0.0,-3.480000000000018,1249.6800000000003,2.31,Normal,0.11129446195415205,2,LOW,42.9522,19.9128,2025-08-19 10:43:08,36.9259,31.0692,31.31609000000002,16.161301999999992
157.16,4610.1,13.0,108.98,3543.3,332.51,Anomaly,-0.0007696589295405065,5,MEDIUM,36.9259,31.0692,2025-08-19 10:43:09,44.2191,27.9851,42.27434099999996,25.439947000000004
261.54,11704.32,0.0,55.12000000000003,5318.759999999999,127.01,Normal,0.1263007387667845,2,LOW,44.2191,27.9851,2025-08-19 10:43:09,41.078,16.9337,39.29857899999998,8.972546000000012
247.64,11567.16,2.93,247.64,457.2000000000007,137.69,Normal,0.0795128683514355,0,LOW,41.078,16.9337,2025-08-19 10:43:10,37.8924,-112.3563,34.49412900000004,-72.49324200000008
229.51,11026.14,0.0,-18.879999999999995,76.19999999999891,282.82,Normal,0.16621220294620748,0,LOW,37.8924,-112.3563,2025-08-19 10:43:10,44.5161,25.7765,40.64562299999996,18.783104999999985
116.1,2217.42,-8.13,-39.43000000000001,-4892.04,38.34,Normal,0.03293602159375841,2,LOW,44.5161,25.7765,2025-08-19 10:43:10,31.2653,-82.3315,32.67568500000001,-44.18879400000005
125.02,3802.38,0.0,-57.73,-2720.34,270.71,Normal,0.0912263027663745,2,LOW,31.2653,-82.3315,2025-08-19 10:43:10,23.1643,114.4125,27.416939999999965,75.14402800000008
225.14,7353.3,-0.33,-12.29000000000002,-3680.46,39.44,Normal,0.09420872753503695,2,LOW,23.1643,114.4125,2025-08-19 10:43:10,36.8748,-76.219,38.61014000000003,-34.696003000000026
61.73,99.06,-3.25,28.989999999999995,-830.5799999999999,36.87,Normal,0.04654117881209918,0,LOW,36.8748,-76.219,2025-08-19 10:43:10,34.2854,36.0433,35.47645800000006,24.469004000000005
236.86,8260.08,-11.7,-5.579999999999984,-1524.0,276.99,Normal,0.059833014319889855,2,LOW,34.2854,36.0433,2025-08-19 10:43:10,32.0433,34.9165,35.240646999999974,18.90767200000002
84.74,251.46,-3.58,-191.07,-11414.76,209.05,Normal,0.047918081633542275,2,LOW,32.0433,34.9165,2025-08-19 10:43:10,37.5507,20.8283,37.95627799999993,15.632440999999966
129.29,1257.3,-3.25,-79.20000000000002,-8145.78,102.88,Normal,0.0684158089408679,2,LOW,37.5507,20.8283,2025-08-19 10:43:10,41.2187,28.7286,39.23053999999994,24.99701499999998
72.54,457.2,-3.58,-136.36,-9265.92,359.19,Normal,0.033183640789410274,2,LOW,41.2187,28.7286,2025-08-19 10:43:10,36.0808,-115.1307,40.650080000000045,-64.57252799999996
0.0,10668.0,0.0,-94.22,9669.78,90.0,Anomaly,-0.007440759294521038,5,MEDIUM,36.0808,-115.1307,2025-08-19 10:43:10,43.6761,-79.6148,40.668921000000026,-29.339923
1.8,6416.04,-14.96,-133.7,3169.92,81.56,Anomaly,-0.04791008278550024,5,MEDIUM,43.6761,-79.6148,2025-08-19 10:43:10,-15.8806,-47.9386,-1.7309929999999987,-30.90804499999998
80.42,1082.04,-3.9,26.160000000000004,449.5799999999999,86.33,Normal,0.08159249552518566,0,LOW,-15.8806,-47.9386,2025-08-19 10:43:11,-5.2039,-41.5962,11.340009000000004,-22.740407999999984
110.03,5814.06,0.33,-46.03,2529.8400000000006,106.57,Normal,0.08283859856881198,2,LOW,-5.2039,-41.5962,2025-08-19 10:43:11,40.4657,-3.5684,39.845064000000036,15.590502999999972
0.0,10058.4,0.0,-77.48,9585.96,253.12,Anomaly,-0.009452288169095602,5,MEDIUM,40.4657,-3.5684,2025-08-19 10:43:11,29.4313,-81.133,31.573326000000037,-44.49621099999996
53.89,304.8,-0.33,-192.5,-10363.2,290.68,Normal,0.04778345036344456,2,LOW,29.4313,-81.133,2025-08-19 10:43:11,26.7517,48.1896,30.378112999999956,39.29133700000005
241.91,8526.78,3.58,115.86,3131.8200000000006,268.17,Normal,0.10487162084751689,2,LOW,26.7517,48.1896,2025-08-19 10:43:12,28.5622,77.0972,30.75555699999997,62.455360000000056
3.09,10668.0,0.0,-200.84,-411.4799999999996,151.88,Normal,0.043966041679290524,0,LOW,28.5622,77.0972,2025-08-19 10:43:12,49.5893,18.3806,47.078507,10.653775999999988
3.29,464.82,0.0,-199.08,-4655.820000000001,231.34,Normal,0.03836172870297294,2,LOW,49.5893,18.3806,2025-08-19 10:43:12,29.4172,-81.3623,34.69620199999998,-45.448340999999964
58.51,617.22,0.0,-173.49,-12313.92,330.51,Normal,0.03354966490918876,2,LOW,29.4172,-81.3623,2025-08-19 10:43:12,2.6773,100.8743,11.311520999999985,76.08750700000013
216.0,7749.54,0.33,212.4,434.34000000000015,279.6,Normal,0.10307110411720116,0,LOW,2.6773,100.8743,2025-08-19 10:43:12,45.881,-66.7911,40.82300199999997,-42.028556999999964
246.97,11955.78,0.0,242.34,373.380000000001,229.31,Normal,0.10980313950528336,0,LOW,45.881,-66.7911,2025-08-19 10:43:12,-23.0504,-47.483,-3.926567000000008,-23.18365699999999
84.37,1089.66,0.0,-20.36999999999999,-1310.64,180.35,Normal,0.0997983313198606,2,LOW,-23.0504,-47.483,2025-08-19 10:43:12,-27.3822,153.1264,-4.858814000000005,83.74534000000003
10.29,243.84,3.9,5.15,0.0,25.31,Normal,0.010365691886503714,0,LOW,-27.3822,153.1264,2025-08-19 10:43:13,22.0517,114.0259,25.277538999999994,94.82591599999996
118.14,1516.38,-0.65,12.769999999999996,198.1200000000001,281.55,Normal,0.08523739788507334,0,LOW,22.0517,114.0259,2025-08-19 10:43:13,-23.5964,-46.692,-3.2012240000000007,-27.347812000000005
16.76,883.92,-1.3,15.86,83.81999999999994,107.88,Normal,0.08253764694904753,0,LOW,-23.5964,-46.692,2025-08-19 10:43:13,54.4757,-131.5951,45.99105299999997,-74.92630000000003
237.62,11262.36,0.0,1.740000000000009,3208.0200000000004,138.51,Normal,0.1555804542705687,2,LOW,54.4757,-131.5951,2025-08-19 10:43:13,49.8486,19.2403,36.62438999999994,44.808906999999984
38.56,1112.52,1.95,11.480000000000004,-8900.16,211.36,Normal,0.05655391131525228,2,LOW,49.8486,19.2403,2025-08-19 10:43:13,37.3829,29.2181,37.72200200000002,25.573206000000024
213.1,7757.16,-6.5,-25.02000000000001,-4511.040000000001,102.12,Normal,0.0794536504591476,2,LOW,37.3829,29.2181,2025-08-19 10:43:13,43.9059,4.8987,43.63189000000005,7.665311
0.0,10972.8,0.0,-118.94,9380.22,348.75,Anomaly,-0.03519940812475508,5,MEDIUM,43.9059,4.8987,2025-08-19 10:43:13,-21.1528,-47.2877,-2.322465000000003,-21.62341900000003
116.13,9014.46,0.0,114.07,8892.539999999999,351.08,Normal,0.027823902502614573,2,LOW,-21.1528,-47.2877,2025-08-19 10:43:13,35.8195,30.0465,32.77864700000002,27.448274999999967
239.41,11711.94,0.0,155.88,10629.9,290.11,Normal,0.12041050954418636,2,LOW,35.8195,30.0465,2025-08-19 10:43:14,35.5542,139.7878,36.17339200000002,86.75250400000003
1.29,175.26,-3.9,-53.03,-891.54,284.06,Normal,0.03338417655055259,0,LOW,35.5542,139.7878,2025-08-19 10:43:14,32.628,-121.9151,29.62148000000001,-73.16663400000006
253.64,11231.88,-0.33,28.359999999999985,3474.72,79.01,Normal,0.138405103922718,2,LOW,32.628,-121.9151,2025-08-19 10:43:14,50.8243,6.1874,46.45498100000006,13.030524000000014
0.0,4648.2,-9.1,-242.36,-6111.240000000001,345.94,Anomaly,-0.03854152138494449,5,MEDIUM,50.8243,6.1874,2025-08-19 10:43:14,53.5386,9.8211,43.807257999999976,10.800810999999987
0.0,9441.18,-1.3,-131.4,4366.26,194.06,Normal,0.033040508922830836,2,LOW,53.5386,9.8211,2025-08-19 10:43:14,26.4502,49.8156,26.957453000000033,40.78294099999996
67.41,45.72,-3.25,-153.95000000000002,-10660.38,344.05,Normal,0.022128444433865635,2,LOW,26.4502,49.8156,2025-08-19 10:43:14,39.4614,2.5118,35.34696600000002,18.322086999999993
108.35,1219.2,-8.13,-130.51000000000002,-10180.32,97.09,Normal,0.02957569904140256,2,LOW,39.4614,2.5118,2025-08-19 10:43:14,41.4673,115.1078,34.29382599999994,74.08677299999988
201.63,9265.92,2.28,-44.31999999999999,-2987.039999999999,298.33,Normal,0.11162362114733076,2,LOW,41.4673,115.1078,2025-08-19 10:43:14,13.6986,100.7629,25.987354000000018,65.28482299999997
68.0,76.2,-3.9,-145.88,-8641.08,194.46,Normal,0.07221573887695776,2,LOW,13.6986,100.7629,2025-08-19 10:43:14,62.966,-27.2771,45.79444199999999,-1.1250590000000047
266.2,11064.24,0.33,41.56,1927.8600000000008,296.02,Normal,0.1348947741204406,2,LOW,62.966,-27.2771,2025-08-19 10:43:15,-33.9317,151.168,-15.539611000000011,77.07183199999994
0.9,68.58,-4.23,-216.0,-8816.34,255.94,Normal,0.013072545734300944,2,LOW,-33.9317,151.168,2025-08-19 10:43:15,19.2717,-70.0759,23.68579299999998,-32.41494299999997
231.57,11650.98,0.0,35.28,2247.9,282.18,Normal,0.16585534370980093,2,LOW,19.2717,-70.0759,2025-08-19 10:43:15,21.5405,108.8876,28.696532000000015,71.16204199999999
222.03,7536.18,-7.8,4.640000000000015,-4450.08,143.29,Normal,0.08002278678025226,2,LOW,21.5405,108.8876,2025-08-19 10:43:15,31.5902,-84.4259,33.25362200000005,-54.743339000000084
146.67,1950.72,-8.13,-40.190000000000026,-4648.2,181.61,Normal,0.06610526558694269,2,LOW,31.5902,-84.4259,2025-08-19 10:43:16,53.431,-6.2489,44.93243099999999,-4.301485999999998
0.0,10058.4,0.0,-214.53,-1219.2000000000007,185.62,Normal,0.038241104610890475,2,LOW,53.431,-6.2489,2025-08-19 10:43:16,11.1391,100.4887,15.928286000000021,80.25454499999991
230.25,9037.32,-16.58,136.4,8938.26,195.15,Normal,0.0028731975479201477,4,MEDIUM,11.1391,100.4887,2025-08-19 10:43:16,21.0152,115.0473,30.231328999999977,72.56148100000006
235.16,11071.86,0.98,5.560000000000002,-1844.039999999999,264.48,Normal,0.15609617784530877,2,LOW,21.0152,115.0473,2025-08-19 10:43:16,42.3664,-71.0118,38.05098299999995,-26.533835000000014
5.66,3238.5,-8.13,-232.75,-7772.4,199.69,Anomaly,-0.0036186727020205423,5,MEDIUM,42.3664,-71.0118,2025-08-19 10:43:16,43.509,-5.6429,39.019071,-3.3067999999999977
120.55,1615.44,0.0,-126.81000000000002,-10820.4,197.89,Normal,0.050018068702524676,2,LOW,43.509,-5.6429,2025-08-19 10:43:17,47.4432,8.5633,41.771251000000035,3.7916139999999996
0.06,419.1,0.0,-233.0,-10881.36,247.5,Normal,0.0026070301730113377,2,LOW,47.4432,8.5633,2025-08-19 10:43:17,45.9438,14.8699,40.328241000000006,8.799761000000004
70.68,1043.94,-18.86,-47.46,-472.44000000000005,335.49,Anomaly,-0.02046324690948831,5,MEDIUM,45.9438,14.8699,2025-08-19 10:43:17,35.9346,132.9255,33.09318000000003,109.27120199999996
230.49,11391.9,0.0,223.8,739.1399999999994,110.38,Normal,0.11976567711004737,0,LOW,35.9346,132.9255,2025-08-19 10:43:17,44.5011,-85.2162,41.04011999999998,-47.14410699999995
145.78,2941.32,-8.45,-113.30999999999996,-7246.620000000001,344.44,Normal,0.028565326779003364,2,LOW,44.5011,-85.2162,2025-08-19 10:43:17,48.5457,4.1223,42.00500000000004,1.6941549999999983
80.29,2407.92,-0.65,74.10000000000001,1524.0,149.16,Normal,0.0710831166072935,2,LOW,48.5457,4.1223,2025-08-19 10:43:17,-6.0172,107.2689,10.692594999999999,56.09156600000002
191.11,5600.7,-10.08,74.28000000000002,3749.04,276.65,Normal,0.05410430146137857,2,LOW,-6.0172,107.2689,2025-08-19 10:43:18,35.0548,-96.9828,37.506858999999956,-52.21686599999992
66.21,1104.9,0.0,-89.74,-3840.48,134.37,Normal,0.08312097428092918,2,LOW,35.0548,-96.9828,2025-08-19 10:43:18,22.4377,115.684,29.452407999999977,65.03939400000004
191.79,7658.1,-10.4,-28.830000000000013,-4351.02,256.82,Normal,0.05853130016940139,2,LOW,22.4377,115.684,2025-08-19 10:43:18,24.9594,91.8705,28.20358000000003,85.077601
0.06,13106.4,0.0,-112.62,10172.7,295.31,Anomaly,-0.04082274497591076,5,MEDIUM,24.9594,91.8705,2025-08-19 10:43:18,40.4203,116.6279,37.97143999999991,103.25094700000001
122.36,3718.56,0.0,-121.61,-7924.800000000001,125.76,Normal,0.07673577652273594,2,LOW,40.4203,116.6279,2025-08-19 10:43:18,10.9866,100.6295,21.511521999999985,54.749645
238.72,12009.12,0.0,15.889999999999986,1264.92,180.62,Normal,0.16245195755566877,2,LOW,10.9866,100.6295,2025-08-19 10:43:18,43.6834,-79.6164,37.40341999999995,-30.525366999999964
0.0,579.12,0.0,-230.31,-12656.82,227.81,Anomaly,-0.010178463956151074,5,MEDIUM,43.6834,-79.6164,2025-08-19 10:43:18,44.5398,4.9329,43.03429299999999,10.342014000000008
61.22,693.42,-1.63,-113.43,-4594.86,28.07,Normal,0.04644589851881986,2,LOW,44.5398,4.9329,2025-08-19 10:43:18,11.8551,118.8596,21.269555000000004,88.62217699999991
247.14,11734.8,0.0,20.20999999999998,-304.8000000000011,231.51,Normal,0.15952251901589515,0,LOW,11.8551,118.8596,2025-08-19 10:43:18,25.3664,52.5291,28.32267399999997,36.12738700000006
71.65,320.04,0.0,-140.12,-11201.4,254.17,Normal,0.05123066149458111,2,LOW,25.3664,52.5291,2025-08-19 10:43:19,35.8992,0.1378,37.47555399999997,2.065797000000006
148.08,3916.68,-4.23,-84.04999999999998,-7627.619999999999,246.02,Normal,0.08299182561299129,2,LOW,35.8992,0.1378,2025-08-19 10:43:19,39.8361,117.9818,39.61081399999999,65.1963319999999
219.16,9745.98,0.33,218.52,571.5,250.67,Normal,0.12728215592522335,0,LOW,39.8361,117.9818,2025-08-19 10:43:19,35.8638,133.2982,34.37564200000003,78.93813900000008
240.76,11704.32,0.0,203.93,11338.56,269.63,Normal,0.09518715269184852,2,LOW,35.8638,133.2982,2025-08-19 10:43:19,17.7394,-88.2158,25.370514999999983,-35.69108399999999
242.46,11673.84,0.33,8.280000000000001,4549.14,192.0,Normal,0.14986017116242595,2,LOW,17.7394,-88.2158,2025-08-19 10:43:20,-20.3309,-48.3342,-0.7506019999999975,-27.004886999999975
120.09,6446.52,0.0,115.97,320.0400000000009,329.92,Normal,0.0539216179585888,0,LOW,-20.3309,-48.3342,2025-08-19 10:43:20,53.9209,-14.3558,42.69927800000003,8.039648999999994
264.56,10401.3,0.0,208.52,10180.32,282.01,Normal,0.06838702960457643,2,LOW,53.9209,-14.3558,2025-08-19 10:43:20,23.9869,119.9379,31.483915000000003,68.72508799999997
250.93,9753.6,5.53,216.91,8702.04,215.32,Normal,0.05599119211468767,2,LOW,23.9869,119.9379,2025-08-19 10:43:20,52.6078,-0.5038,46.63129099999995,-16.432482999999984
34.16,243.84,-1.95,-140.36,-3688.08,71.57,Normal,0.0551231619954618,2,LOW,52.6078,-0.5038,2025-08-19 10:43:20,46.3813,6.9156,41.839591,6.295743000000004
40.72,1089.66,0.0,40.72,91.44000000000004,26.24,Normal,0.04733798652224386,0,LOW,46.3813,6.9156,2025-08-19 10:43:20,39.5898,-100.3366,39.587167000000065,-76.8256429999999
224.82,11658.6,-0.33,-12.379999999999995,967.7399999999998,310.36,Normal,0.16960072030791323,0,LOW,39.5898,-100.3366,2025-08-19 10:43:20,-2.8468,104.8937,11.505361999999993,68.81740399999994
239.57,11673.84,0.0,145.35,11056.62,343.28,Normal,0.09267996452645261,2,LOW,-2.8468,104.8937,2025-08-19 10:43:20,38.957,141.3342,41.36096499999997,96.01893800000005
246.37,11003.28,0.33,60.120000000000005,2042.16,189.01,Normal,0.1422748675475149,2,LOW,38.957,141.3342,2025-08-19 10:43:20,34.7192,26.1447,26.438950000000006,10.787626000000007
233.9,11658.6,-0.33,182.39,10325.1,322.15,Normal,0.10942509916310628,2,LOW,34.7192,26.1447,2025-08-19 10:43:21,60.7294,10.0333,50.61762900000006,16.86106000000002
0.73,891.54,0.98,-218.07,-10706.1,45.0,Normal,0.003047077148609856,2,LOW,60.7294,10.0333,2025-08-19 10:43:21,18.9078,107.1577,22.995214999999984,73.06150799999996
228.18,9105.9,0.0,3.569999999999993,-3253.74,164.3,Normal,0.13899629548505776,2,LOW,18.9078,107.1577,2025-08-19 10:43:21,57.2722,39.5394,51.249412000000014,46.195604000000024
25.69,9448.8,1.95,-186.86,-1592.58,57.26,Normal,0.028730497897611507,2,LOW,57.2722,39.5394,2025-08-19 10:43:21,52.3872,-13.9522,44.25906700000002,10.260504000000008
266.19,10690.86,0.33,190.73,10165.08,280.35,Normal,0.07332969188459709,2,LOW,52.3872,-13.9522,2025-08-19 10:43:21,49.23,11.7956,41.779349,13.345773000000001
42.05,647.7,-0.33,-204.48,-9166.86,104.89,Normal,0.06453061802132476,2,LOW,49.23,11.7956,2025-08-19 10:43:21,43.3069,-8.3744,40.01992000000001,10.090633999999996
0.0,10660.38,0.0,-4.12,0.0,165.94,Normal,0.06327139223594908,0,LOW,43.3069,-8.3744,2025-08-19 10:43:21,14.5037,121.006,21.202935999999994,89.26046700000002
1.8,10972.8,0.0,-116.85,9380.22,275.62,Anomaly,-0.01608134154036267,5,MEDIUM,14.5037,121.006,2025-08-19 10:43:21,53.554,7.9098,47.16309900000003,11.959659999999987
52.3,213.36,0.65,-188.66000000000005,-8511.539999999999,309.01,Normal,0.04211802587370872,2,LOW,53.554,7.9098,2025-08-19 10:43:21,51.0286,3.247,46.92034400000002,3.921833000000006
47.37,419.1,-0.65,-32.65,83.82000000000005,357.51,Normal,0.03493871235823043,0,LOW,51.0286,3.247,2025-08-19 10:43:22,45.6711,-74.0383,43.487790000000004,-38.24691200000004
11.32,12184.38,0.0,11.32,0.0,250.31,Normal,0.06396665327249079,0,LOW,45.6711,-74.0383,2025-08-19 10:43:22,47.5977,7.5296,40.180462999999946,2.9422190000000086
2.31,11049.0,0.0,-203.69,3550.92,343.12,Normal,0.011902026756730799,2,LOW,47.5977,7.5296,2025-08-19 10:43:22,32.9149,-97.0308,32.78331200000004,-58.584653000000046
4.63,8869.68,-0.33,-223.55,-236.21999999999932,90.0,Normal,0.035277251355530836,0,LOW,32.9149,-97.0308,2025-08-19 10:43:22,54.9654,-14.8524,46.468784000000014,-10.812321999999996
252.79,11026.14,0.0,17.919999999999987,2377.4399999999987,292.49,Normal,0.15942964706083146,2,LOW,54.9654,-14.8524,2025-08-19 10:43:22,37.3324,23.1932,36.87422699999995,16.251761999999985
63.36,495.3,-1.3,-150.68,-10896.6,227.63,Normal,0.059707722132575525,2,LOW,37.3324,23.1932,2025-08-19 10:43:22,32.5376,133.379,35.565745000000035,80.20436299999994
254.7,13319.76,-0.33,196.62,11216.64,64.0,Normal,0.024418918918799992,2,LOW,32.5376,133.379,2025-08-19 10:43:22,25.6128,53.4082,30.65412599999999,10.102640000000026
239.82,8549.64,1.63,67.28,-2484.120000000001,284.66,Normal,0.10142696480686852,2,LOW,25.6128,53.4082,2025-08-19 10:43:23,19.093,73.1813,26.673151999999988,52.18933100000007
77.17,1242.06,-1.3,38.52,685.8,269.24,Normal,0.0755140773380607,0,LOW,19.093,73.1813,2025-08-19 10:43:23,27.2318,50.1414,27.904198000000015,33.39108699999998
246.42,12451.08,0.0,49.89999999999998,8321.04,323.49,Normal,0.10504109511553106,2,LOW,27.2318,50.1414,2025-08-19 10:43:23,40.5011,-3.5701,39.97838799999999,-8.054611000000012
10.8,10363.2,0.0,-207.9,-960.119999999999,90.0,Normal,0.04499385185902527,0,LOW,40.5011,-3.5701,2025-08-19 10:43:23,38.6771,30.7196,37.36100699999998,23.613696999999966
262.0,10599.42,5.2,186.11,10317.48,352.55,Normal,0.011537702963176244,2,LOW,38.6771,30.7196,2025-08-19 10:43:24,3.1266,101.5703,13.744121000000014,55.95983600000003
22.66,137.16,-1.95,-212.66,-6339.84,272.6,Normal,0.028918599508937826,2,LOW,3.1266,101.5703,2025-08-19 10:43:24,13.9189,100.6052,17.008165999999964,72.549285
6.69,7620.0,0.0,-244.24,-2133.6000000000004,298.12,Anomaly,-0.005679634395769684,5,MEDIUM,13.9189,100.6052,2025-08-19 10:43:24,52.2417,6.0462,43.15528499999999,20.514333000000015
5.14,3764.28,-8.13,-77.47,2849.88,255.94,Normal,0.005363950013652197,2,LOW,52.2417,6.0462,2025-08-19 10:43:24,45.3158,-103.1289,43.08265799999997,-67.29224699999992
243.37,11567.16,0.33,6.469999999999999,83.81999999999971,286.33,Normal,0.1701910687050241,0,LOW,45.3158,-103.1289,2025-08-19 10:43:24,18.6944,108.1765,25.944396000000012,72.9842009999999
220.19,7978.14,0.33,75.49000000000001,6050.280000000001,180.4,Normal,0.10203771636077291,2,LOW,18.6944,108.1765,2025-08-19 10:43:24,41.1271,37.5425,40.73057800000006,36.272326000000014
275.08,10294.62,-6.18,56.81999999999999,3009.9000000000005,81.61,Normal,0.07319891999548939,2,LOW,41.1271,37.5425,2025-08-19 10:43:24,41.4592,44.3712,37.55282999999994,39.431958000000016
274.74,11376.66,0.0,181.16000000000005,11125.2,89.25,Normal,0.05382831415644179,2,LOW,41.4592,44.3712,2025-08-19 10:43:24,41.2825,14.4659,33.63354599999995,13.970733999999984
142.13,3550.92,0.0,-87.15,-9433.56,149.07,Normal,0.07779059278807132,2,LOW,41.2825,14.4659,2025-08-19 10:43:24,-27.3732,153.1335,-5.617247,113.24820899999995
0.0,11582.4,0.0,0.0,0.0,118.12,Normal,0.06310968817584112,0,LOW,-27.3732,153.1335,2025-08-19 10:43:24,29.2449,47.9617,30.259529000000025,54.89026299999995
9.26,10363.2,0.0,-234.49,-426.71999999999935,334.69,Normal,0.00943065798421494,0,LOW,29.2449,47.9617,2025-08-19 10:43:24,22.3164,113.9291,28.621000000000002,72.49681400000004
3.6,1508.76,-2.28,-186.77,-3383.28,160.31,Normal,0.03924919559893825,2,LOW,22.3164,113.9291,2025-08-19 10:43:25,43.6916,-79.6291,37.851151000000044,-33.27969000000004
3.09,68.58,-1.3,-220.57,-10774.68,225.0,Normal,0.024673321671041748,2,LOW,43.6916,-79.6291,2025-08-19 10:43:25,38.9491,-77.4415,40.64276699999994,-62.93153499999995
1.54,8808.72,7.15,-245.09,-571.5,149.06,Anomaly,-0.017952500304368568,3,MEDIUM,38.9491,-77.4415,2025-08-19 10:43:25,42.1168,16.1295,40.97315399999994,20.616021999999997
247.79,12367.26,0.33,10.72,655.3199999999997,136.26,Normal,0.15005408285732152,0,LOW,42.1168,16.1295,2025-08-19 10:43:25,50.1022,19.9615,47.69781199999995,13.299822999999988
86.27,937.26,-5.53,-133.76,-9220.2,257.95,Normal,0.06602170153986264,2,LOW,50.1022,19.9615,2025-08-19 10:43:25,-33.9232,150.9936,-9.430170999999994,105.2947779999999
5.56,38.1,0.0,-66.32,-76.19999999999999,303.69,Normal,0.028549091568021656,0,LOW,-33.9232,150.9936,2025-08-19 10:43:25,37.0584,30.8145,35.29439299999994,19.850301999999985
106.18,990.6,-5.85,98.98,68.58000000000004,186.68,Normal,0.05528850581521427,0,LOW,37.0584,30.8145,2025-08-19 10:43:25,51.1486,-0.1869,45.703775000000014,-0.16060399999999916
22.12,1783.08,-4.23,-203.71,-10096.5,70.31,Normal,0.01891075612415194,2,LOW,51.1486,-0.1869,2025-08-19 10:43:25,26.5539,53.5971,28.021755999999968,35.833524999999966
222.16,9555.48,-11.05,158.93,8862.06,145.76,Normal,0.014902008950269385,2,LOW,26.5539,53.5971,2025-08-19 10:43:25,40.7689,-73.8585,39.836264000000014,-45.129092999999976
0.06,10424.16,5.85,-160.2,3589.0199999999995,132.19,Anomaly,-0.0005970883790545889,5,MEDIUM,40.7689,-73.8585,2025-08-19 10:43:25,35.5441,139.7713,31.655346000000026,94.86762100000007
0.0,5897.88,10.4,-156.7,2286.0,247.5,Anomaly,-0.012528091054785473,5,MEDIUM,35.5441,139.7713,2025-08-19 10:43:26,43.569,17.3311,40.97922299999998,22.84139100000001
252.73,11049.0,0.0,1.9199999999999875,-609.6000000000004,140.12,Normal,0.1528748791479731,0,LOW,43.569,17.3311,2025-08-19 10:43:26,41.3875,-13.2669,40.88359099999995,-9.411819999999993
224.71,13716.0,0.0,0.7300000000000182,2377.4400000000005,74.05,Normal,0.09819185362903948,2,LOW,41.3875,-13.2669,2025-08-19 10:43:26,31.4542,45.9626,33.51040400000001,32.99462999999997
256.22,10058.4,0.0,39.940000000000026,342.89999999999964,114.56,Normal,0.1349064337598863,0,LOW,31.4542,45.9626,2025-08-19 10:43:26,42.2592,29.0692,35.77913199999998,21.58937899999998
238.79,11445.24,0.98,-4.990000000000009,-853.4400000000005,327.85,Normal,0.14650393287920738,0,LOW,42.2592,29.0692,2025-08-19 10:43:26,-17.8923,-40.4921,1.1547069999999988,-33.55687699999998
251.8,12542.52,0.0,0.0,662.9400000000005,48.4,Normal,0.12845763498121748,0,LOW,-17.8923,-40.4921,2025-08-19 10:43:26,25.6594,53.8351,32.147044,29.127478999999965
220.47,7894.32,3.9,216.1,464.8199999999997,287.38,Normal,0.08501116514852325,0,LOW,25.6594,53.8351,2025-08-19 10:43:26,43.6759,-79.6244,40.18608600000004,-50.91518899999999
3.6,7315.2,0.33,-229.53,-4267.2,326.25,Anomaly,-0.009001378113558722,5,MEDIUM,43.6759,-79.6244,2025-08-19 10:43:26,40.8447,29.1937,36.69838700000004,21.146010000000004
85.82,685.8,-4.23,-149.23000000000002,-11605.26,64.05,Normal,0.0437468508160741,2,LOW,40.8447,29.1937,2025-08-19 10:43:26,34.0294,130.3456,35.89839599999995,93.81492899999995
115.06,2788.92,-2.93,-136.74,-9753.6,231.9,Normal,0.05952576295845441,2,LOW,34.0294,130.3456,2025-08-19 10:43:26,-34.0925,138.0841,-0.6636489999999998,92.39672700000003
62.33,1348.74,-0.65,-74.51,-1653.5400000000002,286.79,Normal,0.0751878847640794,2,LOW,-34.0925,138.0841,2025-08-19 10:43:27,41.3544,17.1359,34.03762500000003,28.033934000000034
209.76,11422.38,0.0,-34.31,2964.1799999999985,304.51,Normal,0.14604445843721264,2,LOW,41.3544,17.1359,2025-08-19 10:43:27,-24.9491,-45.0838,-4.240972999999999,-26.44119299999997
281.95,13037.82,0.0,138.14999999999998,9479.28,45.81,Normal,0.018541426265834327,2,LOW,-24.9491,-45.0838,2025-08-19 10:43:27,37.3107,-81.3351,32.428356,-42.13256399999993
